"","STATE","RACE","date","COVID_IMPUTED","NOCOVID_IMPUTED"
"22401","WA","Any other race alone or in combination","2020-06-13",251.453383608656,295573.546626281
"22402","WA","Any other race alone or in combination","2020-06-20",319.525122859841,295505.474882393
"22403","WA","Any other race alone or in combination","2020-06-27",390.072083180807,295434.927921883
"22404","WA","Any other race alone or in combination","2020-07-04",440.362615699489,295384.637391636
"22405","WA","Any other race alone or in combination","2020-07-11",482.659993510438,295342.340017552
"22406","WA","Any other race alone or in combination","2020-07-18",484.276133697857,295340.723884807
"22407","WA","Any other race alone or in combination","2020-07-25",463.489943136351,295361.510067476
"22408","WA","Any other race alone or in combination","2020-08-01",414.920524631789,295410.0794798
"22409","WA","Any other race alone or in combination","2020-08-08",375.70094698395,295449.299057767
"22410","WA","Any other race alone or in combination","2020-08-15",355.883885001235,295469.116122515
"22411","WA","Any other race alone or in combination","2020-08-22",321.675097551946,295503.324908223
"22412","WA","Any other race alone or in combination","2020-08-29",350.292648594589,295474.707354958
"22413","WA","Any other race alone or in combination","2020-09-05",326.754495487489,295498.245507316
"22414","WA","Any other race alone or in combination","2020-09-12",285.416805273012,295539.583196645
"22415","WA","Any other race alone or in combination","2020-09-19",313.710629385197,295511.289371908
"22416","WA","Any other race alone or in combination","2020-09-26",360.23387707702,295464.76612444
"22417","WA","Any other race alone or in combination","2020-10-03",376.350970053601,295448.649030645
"22418","WA","Any other race alone or in combination","2020-10-10",404.616185118297,295420.383815344
"22419","WA","Any other race alone or in combination","2020-10-17",403.443453255297,295421.55654697
"22420","WA","Any other race alone or in combination","2020-10-24",435.157025192958,295389.842975265
"22421","WA","Any other race alone or in combination","2020-10-31",592.219063766859,295232.780936632
"22422","WA","Any other race alone or in combination","2020-11-07",907.848283045651,294917.151714104
"22423","WA","Any other race alone or in combination","2020-11-14",1239.62921681782,294585.37077983
"22424","WA","Any other race alone or in combination","2020-11-21",1515.70721134373,294309.292787922
"22425","WA","Any other race alone or in combination","2020-11-28",1405.54197293414,294419.458039862
"22426","WA","Any other race alone or in combination","2020-12-05",1767.03092243658,294057.969143542
"22427","WA","Any other race alone or in combination","2020-12-12",1462.19139572897,294362.808603829
"22428","WA","Any other race alone or in combination","2020-12-19",1503.39600260555,294321.604014718
"22429","WA","Any other race alone or in combination","2020-12-26",1147.08148122132,294677.918519678
"22430","WA","Any other race alone or in combination","2021-01-02",1470.06810624049,294354.931896187
"22431","WA","Any other race alone or in combination","2021-01-09",1493.8433346445,294331.156667908
"22432","WA","Any other race alone or in combination","2021-01-16",1098.57912758722,294726.420875147
"22433","WA","Any other race alone or in combination","2021-01-23",878.47866332071,294946.521337373
"22434","WA","Any other race alone or in combination","2021-01-30",764.319519582366,295060.680480949
"22435","WA","Any other race alone or in combination","2021-02-06",702.136656800798,295122.863343839
"22436","WA","Any other race alone or in combination","2021-02-13",505.222253661898,295319.777746612
"22437","WA","Any other race alone or in combination","2021-02-20",491.220286316731,295333.779713835
"22438","WA","Any other race alone or in combination","2021-02-27",455.583833002185,295369.416167303
"22439","WA","Any other race alone or in combination","2021-03-06",455.156198745486,295369.843801409
"22440","WA","Any other race alone or in combination","2021-03-13",460.019813477592,295364.980186621
"22441","WA","Any other race alone or in combination","2021-03-20",491.247679839898,295333.752320227
"22442","WA","Any other race alone or in combination","2021-03-27",608.602175514209,295216.397824583
"22443","WA","Any other race alone or in combination","2021-04-03",645.946939767915,295179.053060286
"22444","WA","Any other race alone or in combination","2021-04-10",719.198064598571,295105.801935492
"22445","WA","Any other race alone or in combination","2021-04-17",797.181231862588,295027.81876825
"22446","WA","Any other race alone or in combination","2021-04-24",823.52683119657,295001.473168919
"22447","WA","Any other race alone or in combination","2021-05-01",766.008154121257,295058.991846213
"22448","WA","Any other race alone or in combination","2021-05-08",638.531747299732,295186.468252934
"22449","WA","Any other race alone or in combination","2021-05-15",515.77475900321,295309.225241279
"22450","WA","Any other race alone or in combination","2021-05-22",423.409943679848,295401.590056625
"22451","WA","Any other race alone or in combination","2021-05-29",361.31903709725,295463.680963121
"22452","WA","Any other race alone or in combination","2021-06-05",316.672072397229,295508.331043757
"22453","WA","Any other race alone or in combination","2021-06-12",290.600295375888,295534.403610472
"22454","WA","Any other race alone or in combination","2021-06-19",274.975413567118,295550.02928879
"22455","WA","Any other race alone or in combination","2021-06-26",263.008396169271,295561.996996238
"22456","WA","Any other race alone or in combination","2021-07-03",267.76494726046,295557.238229887
"22457","WA","Any other race alone or in combination","2021-07-10",335.040517501731,295489.961896654
"22458","WA","Any other race alone or in combination","2021-07-17",417.58189873832,295407.419610277
"22459","WA","Any other race alone or in combination","2021-07-24",593.526967498558,295231.473032531
"22460","WA","Any other race alone or in combination","2021-07-31",881.823842556796,294943.176157606
"22461","WA","Any other race alone or in combination","2021-08-07",1340.19088936449,294484.80911122
"22462","WA","Any other race alone or in combination","2021-08-14",1508.03153035687,294316.968471115
"22463","WA","Any other race alone or in combination","2021-08-21",1693.68779687971,294131.31220686
"22464","WA","Any other race alone or in combination","2021-08-28",1738.56939567398,294086.43060649
"22465","WA","Any other race alone or in combination","2021-09-04",1676.40314719696,294148.596855269
"22466","WA","Any other race alone or in combination","2021-09-11",1558.20605913375,294266.79394207
"22467","WA","Any other race alone or in combination","2021-09-18",1289.24393065241,294535.756069587
"22468","WA","Any other race alone or in combination","2021-09-25",1351.98466584177,294473.015335078
"22469","WA","Any other race alone or in combination","2021-10-02",1182.37332692471,294642.626673606
"22470","WA","Any other race alone or in combination","2021-10-09",1012.98477216216,294812.015227955
"22471","WA","Any other race alone or in combination","2021-10-16",1014.9874038078,294810.01259634
"22472","WA","Any other race alone or in combination","2021-10-23",989.166723463317,294835.833276535
"22473","WA","Any other race alone or in combination","2021-10-30",854.189662668241,294970.810337331
"22474","WA","Any other race alone or in combination","2021-11-06",795.618233954482,295029.381766075
"22475","WA","Any other race alone or in combination","2021-11-13",744.510483257177,295080.48951677
"22476","WA","Any other race alone or in combination","2021-11-20",620.695823914227,295204.304176248
"22477","WA","Any other race alone or in combination","2021-11-27",238.172421808114,295586.82761896
"22478","WI","Any other race alone or in combination","2020-03-07",52.5685583659425,89958.8269573844
"22479","WI","Any other race alone or in combination","2020-03-14",54.9369433873851,89955.2932323975
"22480","WI","Any other race alone or in combination","2020-03-21",70.5677519885639,89939.4353462725
"22481","WI","Any other race alone or in combination","2020-03-28",73.771291073818,89936.2324870127
"22482","WI","Any other race alone or in combination","2020-04-04",74.9097635901144,89935.0936591497
"22483","WI","Any other race alone or in combination","2020-04-11",79.1535976138889,89930.8508988037
"22484","WI","Any other race alone or in combination","2020-04-18",93.9167547699159,89916.0832538949
"22485","WI","Any other race alone or in combination","2020-04-25",103.783319757313,89906.2166971004
"22486","WI","Any other race alone or in combination","2020-05-02",109.867135238244,89900.1328747879
"22487","WI","Any other race alone or in combination","2020-05-09",107.263707669031,89902.736302869
"22488","WI","Any other race alone or in combination","2020-05-16",117.653681650069,89892.3463301641
"22489","WI","Any other race alone or in combination","2020-05-23",116.441202581195,89893.5588094902
"22490","WI","Any other race alone or in combination","2020-05-30",106.329656413261,89903.6703531254
"22491","WI","Any other race alone or in combination","2020-06-06",91.6840218030051,89918.3195175761
"22492","WI","Any other race alone or in combination","2020-06-13",89.4553708097732,89920.5478507563
"22493","WI","Any other race alone or in combination","2020-06-20",104.795673336134,89905.2067314133
"22494","WI","Any other race alone or in combination","2020-06-27",124.388839179292,89885.6124772622
"22495","WI","Any other race alone or in combination","2020-07-04",140.558725882133,89869.4422211419
"22496","WI","Any other race alone or in combination","2020-07-11",163.803509576771,89846.1964906364
"22497","WI","Any other race alone or in combination","2020-07-18",166.654342949146,89843.34620706
"22498","WI","Any other race alone or in combination","2020-07-25",164.494863414073,89845.5057228955
"22499","WI","Any other race alone or in combination","2020-08-01",164.655465792103,89845.3449948609
"22500","WI","Any other race alone or in combination","2020-08-08",164.672803873175,89845.3275512539
"22501","WI","Any other race alone or in combination","2020-08-15",153.323254707619,89856.6769922517
"22502","WI","Any other race alone or in combination","2020-08-22",145.343292220218,89864.657003522
"22503","WI","Any other race alone or in combination","2020-08-29",155.029728383963,89854.9705405702
"22504","WI","Any other race alone or in combination","2020-09-05",190.692013925937,89819.3081165303
"22505","WI","Any other race alone or in combination","2020-09-12",274.725912677001,89735.2741842803
"22506","WI","Any other race alone or in combination","2020-09-19",315.681254947782,89694.3187641346
"22507","WI","Any other race alone or in combination","2020-09-26",335.428879946169,89674.5712706648
"22508","WI","Any other race alone or in combination","2020-10-03",413.042962469311,89596.9576691812
"22509","WI","Any other race alone or in combination","2020-10-10",520.592951760225,89489.4080824715
"22510","WI","Any other race alone or in combination","2020-10-17",500.648028624507,89509.3522005518
"22511","WI","Any other race alone or in combination","2020-10-24",742.784808130617,89267.2162368213
"22512","WI","Any other race alone or in combination","2020-10-31",887.624292778524,89122.3757072947
"22513","WI","Any other race alone or in combination","2020-11-07",1090.25980677649,88919.740193467
"22514","WI","Any other race alone or in combination","2020-11-14",1073.22790172326,88936.7720985001
"22515","WI","Any other race alone or in combination","2020-11-21",1031.22006229082,88978.7799378935
"22516","WI","Any other race alone or in combination","2020-11-28",824.254707088356,89185.7459349699
"22517","WI","Any other race alone or in combination","2020-12-05",752.622111475017,89257.3782358245
"22518","WI","Any other race alone or in combination","2020-12-12",684.189846951327,89325.8106140891
"22519","WI","Any other race alone or in combination","2020-12-19",559.832957107816,89450.1675128119
"22520","WI","Any other race alone or in combination","2020-12-26",485.930783368821,89524.0699155755
"22521","WI","Any other race alone or in combination","2021-01-02",475.689542852882,89534.3105482789
"22522","WI","Any other race alone or in combination","2021-01-09",496.358072900576,89513.6420730729
"22523","WI","Any other race alone or in combination","2021-01-16",430.361624840604,89579.6386140283
"22524","WI","Any other race alone or in combination","2021-01-23",328.044543786767,89681.9556445461
"22525","WI","Any other race alone or in combination","2021-01-30",247.016324499487,89762.9836885456
"22526","WI","Any other race alone or in combination","2021-02-06",201.295199647459,89808.7048119139
"22527","WI","Any other race alone or in combination","2021-02-13",169.499739042144,89840.5003281455
"22528","WI","Any other race alone or in combination","2021-02-20",160.105880422339,89849.8941619361
"22529","WI","Any other race alone or in combination","2021-02-27",143.438955486475,89866.5611176025
"22530","WI","Any other race alone or in combination","2021-03-06",143.70096703115,89866.2990980858
"22531","WI","Any other race alone or in combination","2021-03-13",166.905018261127,89843.095069547
"22532","WI","Any other race alone or in combination","2021-03-20",141.505808753989,89868.4942937287
"22533","WI","Any other race alone or in combination","2021-03-27",161.029597363875,89848.9704644094
"22534","WI","Any other race alone or in combination","2021-04-03",167.782917660402,89842.2171158794
"22535","WI","Any other race alone or in combination","2021-04-10",178.04936953167,89831.9506364727
"22536","WI","Any other race alone or in combination","2021-04-17",175.6245020233,89834.3755181733
"22537","WI","Any other race alone or in combination","2021-04-24",161.201364957403,89848.798682899
"22538","WI","Any other race alone or in combination","2021-05-01",142.121086838147,89867.8789734936
"22539","WI","Any other race alone or in combination","2021-05-08",135.786270327747,89874.2138177536
"22540","WI","Any other race alone or in combination","2021-05-15",117.001398013982,89892.9987672297
"22541","WI","Any other race alone or in combination","2021-05-22",101.36408296783,89908.6364620543
"22542","WI","Any other race alone or in combination","2021-05-29",84.2992283105132,89925.7018111419
"22543","WI","Any other race alone or in combination","2021-06-05",76.5872520114497,89933.4147960091
"22544","WI","Any other race alone or in combination","2021-06-12",74.5375781649252,89935.4648140071
"22545","WI","Any other race alone or in combination","2021-06-19",80.5546414693748,89929.4472848874
"22546","WI","Any other race alone or in combination","2021-06-26",70.1850790232694,89939.8182448345
"22547","WI","Any other race alone or in combination","2021-07-03",76.368150888333,89933.6342080677
"22548","WI","Any other race alone or in combination","2021-07-10",79.4999942135651,89930.5016639491
"22549","WI","Any other race alone or in combination","2021-07-17",87.289342998892,89922.711670462
"22550","WI","Any other race alone or in combination","2021-07-24",110.02810903939,89899.972210174
"22551","WI","Any other race alone or in combination","2021-07-31",149.392339556416,89860.6076806023
"22552","WI","Any other race alone or in combination","2021-08-07",192.601862716389,89817.3981498024
"22553","WI","Any other race alone or in combination","2021-08-14",219.324353589765,89790.6756609754
"22554","WI","Any other race alone or in combination","2021-08-21",254.938266828206,89755.061748661
"22555","WI","Any other race alone or in combination","2021-08-28",280.061143396721,89729.9389017203
"22556","WI","Any other race alone or in combination","2021-09-04",290.621826841882,89719.3781949136
"22557","WI","Any other race alone or in combination","2021-09-11",304.671252473901,89705.328752367
"22558","WI","Any other race alone or in combination","2021-09-18",336.817114804138,89673.1828624154
"22559","WI","Any other race alone or in combination","2021-09-25",343.8378715316,89666.1621162138
"22560","WI","Any other race alone or in combination","2021-10-02",398.587331605372,89611.4126714135
"22561","WI","Any other race alone or in combination","2021-10-09",375.185017513696,89634.8150219355
"22562","WI","Any other race alone or in combination","2021-10-16",375.999249127183,89634.0008665636
"22563","WI","Any other race alone or in combination","2021-10-23",355.928077872867,89654.0720371099
"22564","WI","Any other race alone or in combination","2021-10-30",339.624283606726,89670.375750661
"22565","WI","Any other race alone or in combination","2021-11-06",445.332924837358,89564.6671504974
"22566","WI","Any other race alone or in combination","2021-11-13",391.158338602258,89618.8417074253
"22567","WI","Any other race alone or in combination","2021-11-20",274.797275054402,89735.2026959405
"22568","WI","Any other race alone or in combination","2021-11-27",142.688021128005,89867.3123251206
"22569","WV","Any other race alone or in combination","2020-03-07",17.1016422751494,19685.043228522
"22570","WV","Any other race alone or in combination","2020-03-14",17.1016422751494,19684.9773500779
"22571","WV","Any other race alone or in combination","2020-03-21",18.4080125989934,19683.6680518769
"22572","WV","Any other race alone or in combination","2020-03-28",19.5820027833077,19682.4893009797
"22573","WV","Any other race alone or in combination","2020-04-04",19.9096789374432,19682.1554950062
"22574","WV","Any other race alone or in combination","2020-04-11",20.0628898338665,19682.0035337629
"22575","WV","Any other race alone or in combination","2020-04-18",20.246638725644,19681.756016722
"22576","WV","Any other race alone or in combination","2020-04-25",19.1385217879169,19682.8672375085
"22577","WV","Any other race alone or in combination","2020-05-02",18.3213994150759,19683.760884406
"22578","WV","Any other race alone or in combination","2020-05-09",18.4567673862623,19683.5528993893
"22579","WV","Any other race alone or in combination","2020-05-16",19.6968647028962,19682.3091108144
"22580","WV","Any other race alone or in combination","2020-05-23",19.5302600690537,19682.5396529094
"22581","WV","Any other race alone or in combination","2020-05-30",23.5228890836923,19678.4771160947
"22582","WV","Any other race alone or in combination","2020-06-06",17.6593307349723,19684.361869168
"22583","WV","Any other race alone or in combination","2020-06-13",18.4030992598822,19683.6996830784
"22584","WV","Any other race alone or in combination","2020-06-20",20.8089161051672,19681.2612930415
"22585","WV","Any other race alone or in combination","2020-06-27",23.3740162133556,19678.6858202124
"22586","WV","Any other race alone or in combination","2020-07-04",35.2575991662182,19666.744436343
"22587","WV","Any other race alone or in combination","2020-07-11",38.183525555781,19663.8177688487
"22588","WV","Any other race alone or in combination","2020-07-18",33.071136792986,19668.9303818745
"22589","WV","Any other race alone or in combination","2020-07-25",34.0378228755523,19667.9647050444
"22590","WV","Any other race alone or in combination","2020-08-01",30.8214532503039,19671.1815319569
"22591","WV","Any other race alone or in combination","2020-08-08",29.6093485393173,19672.3906525823
"22592","WV","Any other race alone or in combination","2020-08-15",30.4045812880127,19671.5954201151
"22593","WV","Any other race alone or in combination","2020-08-22",30.9162693462611,19671.0837334574
"22594","WV","Any other race alone or in combination","2020-08-29",28.02893381881,19673.9710682703
"22595","WV","Any other race alone or in combination","2020-09-05",31.4808912244089,19670.5191103448
"22596","WV","Any other race alone or in combination","2020-09-12",20.0379692552787,19681.9620336219
"22597","WV","Any other race alone or in combination","2020-09-19",17.1016422751494,19685.0498240924
"22598","WV","Any other race alone or in combination","2020-09-26",17.1016422751494,19685.0458374612
"22599","WV","Any other race alone or in combination","2020-10-03",1.20734576581078e-05,19701.9999880419
"22600","WV","Any other race alone or in combination","2020-10-10",17.1016422751494,19685.0553283935
"22601","WV","Any other race alone or in combination","2020-10-17",17.1016422751494,19685.0594420327
"22602","WV","Any other race alone or in combination","2020-10-24",1.20734576581078e-05,19701.9999880419
"22603","WV","Any other race alone or in combination","2020-10-31",1.20734576581078e-05,19701.9999880419
"22604","WV","Any other race alone or in combination","2020-11-07",1.20734576581078e-05,19701.9999880419
"22605","WV","Any other race alone or in combination","2020-11-14",1.20734576581078e-05,19701.9999880419
"22606","WV","Any other race alone or in combination","2020-11-21",1.20734576581078e-05,19701.9999880419
"22607","WV","Any other race alone or in combination","2020-11-28",1.20734576581078e-05,19701.9999880419
"22608","WV","Any other race alone or in combination","2020-12-05",17.1016422751494,19685.054637013
"22609","WV","Any other race alone or in combination","2020-12-12",17.1016422751494,19685.0571217573
"22610","WV","Any other race alone or in combination","2020-12-19",17.1016422751494,19685.0550005635
"22611","WV","Any other race alone or in combination","2020-12-26",1.20734576581078e-05,19701.9999880419
"22612","WV","Any other race alone or in combination","2021-01-02",17.1016422751494,19685.0457007519
"22613","WV","Any other race alone or in combination","2021-01-09",1.20734576581078e-05,19701.9999880419
"22614","WV","Any other race alone or in combination","2021-01-16",1.20734576581078e-05,19701.9999880419
"22615","WV","Any other race alone or in combination","2021-01-23",1.20734576581078e-05,19701.9999880419
"22616","WV","Any other race alone or in combination","2021-01-30",17.1016422751494,19685.057014937
"22617","WV","Any other race alone or in combination","2021-02-06",17.1016422751494,19685.057014937
"22618","WV","Any other race alone or in combination","2021-02-13",17.1016422751494,19685.0498358489
"22619","WV","Any other race alone or in combination","2021-02-20",1.20734576581078e-05,19701.9999880419
"22620","WV","Any other race alone or in combination","2021-02-27",1.20734576581078e-05,19701.9999880419
"22621","WV","Any other race alone or in combination","2021-03-06",1.20734576581078e-05,19701.9999880419
"22622","WV","Any other race alone or in combination","2021-03-13",17.1016422751494,19685.0572008338
"22623","WV","Any other race alone or in combination","2021-03-20",1.20734576581078e-05,19701.9999880419
"22624","WV","Any other race alone or in combination","2021-03-27",17.1016422751494,19685.0594382334
"22625","WV","Any other race alone or in combination","2021-04-03",17.1016422751494,19685.0594419763
"22626","WV","Any other race alone or in combination","2021-04-10",17.1016422751494,19685.05459544
"22627","WV","Any other race alone or in combination","2021-04-17",17.1016422751494,19685.0570148806
"22628","WV","Any other race alone or in combination","2021-04-24",17.1016422751494,19685.05459544
"22629","WV","Any other race alone or in combination","2021-05-01",17.1016422751494,19685.0500443883
"22630","WV","Any other race alone or in combination","2021-05-08",17.1016422751494,19685.0595902658
"22631","WV","Any other race alone or in combination","2021-05-15",17.1016422751494,19685.0528435066
"22632","WV","Any other race alone or in combination","2021-05-22",17.1016422751494,19685.0594382334
"22633","WV","Any other race alone or in combination","2021-05-29",17.1016422751494,19685.0112410128
"22634","WV","Any other race alone or in combination","2021-06-05",1.20734576581078e-05,19701.9999880419
"22635","WV","Any other race alone or in combination","2021-06-12",17.1016422751494,19685.0529262369
"22636","WV","Any other race alone or in combination","2021-06-19",17.1016422751494,19685.059438177
"22637","WV","Any other race alone or in combination","2021-06-26",17.1016422751494,19685.059438177
"22638","WV","Any other race alone or in combination","2021-07-03",17.1016422751494,19685.0570186799
"22639","WV","Any other race alone or in combination","2021-07-10",17.1016422751494,19685.059438177
"22640","WV","Any other race alone or in combination","2021-07-17",17.1016422751494,19685.0572122853
"22641","WV","Any other race alone or in combination","2021-07-24",1.20734576581078e-05,19701.9999880419
"22642","WV","Any other race alone or in combination","2021-07-31",17.1016422751494,19685.0436415145
"22643","WV","Any other race alone or in combination","2021-08-07",1.20734576581078e-05,19701.9999880419
"22644","WV","Any other race alone or in combination","2021-08-14",1.20734576581078e-05,19701.9999880419
"22645","WV","Any other race alone or in combination","2021-08-21",1.20734576581078e-05,19701.9999880419
"22646","WV","Any other race alone or in combination","2021-08-28",17.1016422751494,19685.0595787014
"22647","WV","Any other race alone or in combination","2021-09-04",1.20734576581078e-05,19701.9999880419
"22648","WV","Any other race alone or in combination","2021-09-11",17.1016422751494,19685.057014937
"22649","WV","Any other race alone or in combination","2021-09-18",1.20734576581078e-05,19701.9999880419
"22650","WV","Any other race alone or in combination","2021-09-25",1.20734576581078e-05,19701.9999880419
"22651","WV","Any other race alone or in combination","2021-10-02",1.20734576581078e-05,19701.9999880419
"22652","WV","Any other race alone or in combination","2021-10-09",1.20734576581078e-05,19701.9999880419
"22653","WV","Any other race alone or in combination","2021-10-16",1.20734576581078e-05,19701.9999880419
"22654","WV","Any other race alone or in combination","2021-10-23",1.20734576581078e-05,19701.9999880419
"22655","WV","Any other race alone or in combination","2021-10-30",1.20734576581078e-05,19701.9999880419
"22656","WV","Any other race alone or in combination","2021-11-06",1.20734576581078e-05,19701.9999880419
"22657","WV","Any other race alone or in combination","2021-11-13",1.20734576581078e-05,19701.9999880419
"22658","WV","Any other race alone or in combination","2021-11-20",1.20734576581078e-05,19701.9999880419
"22659","WV","Any other race alone or in combination","2021-11-27",1.20734576581078e-05,19701.9999880419
"22660","WY","Any other race alone or in combination","2020-03-07",5.78559959052219,14573.5371690619
"22661","WY","Any other race alone or in combination","2020-03-14",5.99940986211532,14573.0415143235
"22662","WY","Any other race alone or in combination","2020-03-21",8.55380652229439,14570.4466574446
"22663","WY","Any other race alone or in combination","2020-03-28",8.94573127253837,14570.054834917
"22664","WY","Any other race alone or in combination","2020-04-04",8.89921968146025,14570.1011530772
"22665","WY","Any other race alone or in combination","2020-04-11",7.45754058012622,14571.5431957233
"22666","WY","Any other race alone or in combination","2020-04-18",7.20878002576197,14571.7923782167
"22667","WY","Any other race alone or in combination","2020-04-25",28.2709401585044,14550.7290691051
"22668","WY","Any other race alone or in combination","2020-05-02",24.0263264094091,14554.9736834396
"22669","WY","Any other race alone or in combination","2020-05-09",21.6028403878528,14557.3971670874
"22670","WY","Any other race alone or in combination","2020-05-16",10.4403584205269,14568.5608136762
"22671","WY","Any other race alone or in combination","2020-05-23",10.4203680332903,14568.5808370306
"22672","WY","Any other race alone or in combination","2020-05-30",14.6813493209727,14564.3186525396
"22673","WY","Any other race alone or in combination","2020-06-06",7.40045483706672,14571.6002265758
"22674","WY","Any other race alone or in combination","2020-06-13",16.6418435362345,14562.3592348344
"22675","WY","Any other race alone or in combination","2020-06-20",15.2942954731431,14563.7063462292
"22676","WY","Any other race alone or in combination","2020-06-27",22.9809063197185,14556.0190938726
"22677","WY","Any other race alone or in combination","2020-07-04",12.4649166921814,14566.5351558124
"22678","WY","Any other race alone or in combination","2020-07-11",15.5341150512709,14563.4658849727
"22679","WY","Any other race alone or in combination","2020-07-18",21.0624871752557,14557.9375128487
"22680","WY","Any other race alone or in combination","2020-07-25",20.2191537810494,14558.7808462695
"22681","WY","Any other race alone or in combination","2020-08-01",19.7272949471187,14559.2727051642
"22682","WY","Any other race alone or in combination","2020-08-08",12.3486123912712,14566.6513876137
"22683","WY","Any other race alone or in combination","2020-08-15",20.8101571727778,14558.189842858
"22684","WY","Any other race alone or in combination","2020-08-22",12.728470662263,14566.2716335338
"22685","WY","Any other race alone or in combination","2020-08-29",15.3244441051441,14563.6755559257
"22686","WY","Any other race alone or in combination","2020-09-05",20.0016725640866,14558.9985500588
"22687","WY","Any other race alone or in combination","2020-09-12",15.6949600605297,14563.305067434
"22688","WY","Any other race alone or in combination","2020-09-19",26.7268414375581,14552.2731622312
"22689","WY","Any other race alone or in combination","2020-09-26",35.9026140526027,14543.0973913079
"22690","WY","Any other race alone or in combination","2020-10-03",39.7948327084535,14539.205167293
"22691","WY","Any other race alone or in combination","2020-10-10",57.7767615853692,14521.2232384347
"22692","WY","Any other race alone or in combination","2020-10-17",101.399130833978,14477.6008693058
"22693","WY","Any other race alone or in combination","2020-10-24",134.230502186214,14444.7694987137
"22694","WY","Any other race alone or in combination","2020-10-31",184.826407554628,14394.173593585
"22695","WY","Any other race alone or in combination","2020-11-07",251.867863944606,14327.1321369892
"22696","WY","Any other race alone or in combination","2020-11-14",283.549659403859,14295.4503426951
"22697","WY","Any other race alone or in combination","2020-11-21",263.58757738806,14315.4124250042
"22698","WY","Any other race alone or in combination","2020-11-28",179.906652939161,14399.0933472195
"22699","WY","Any other race alone or in combination","2020-12-05",157.751451915582,14421.2485481681
"22700","WY","Any other race alone or in combination","2020-12-12",112.615141051154,14466.3848589562
"22701","WY","Any other race alone or in combination","2020-12-19",104.055295347429,14474.9447047361
"22702","WY","Any other race alone or in combination","2020-12-26",63.2507495677281,14515.7492595617
"22703","WY","Any other race alone or in combination","2021-01-02",70.1621591666489,14508.8378366154
"22704","WY","Any other race alone or in combination","2021-01-09",73.9192670628101,14505.0807202545
"22705","WY","Any other race alone or in combination","2021-01-16",65.898366910717,14513.101656846
"22706","WY","Any other race alone or in combination","2021-01-23",59.7337983965819,14519.2662855967
"22707","WY","Any other race alone or in combination","2021-01-30",48.0519771128731,14530.9480926805
"22708","WY","Any other race alone or in combination","2021-02-06",36.0138221399283,14542.9861994747
"22709","WY","Any other race alone or in combination","2021-02-13",47.7620922770327,14531.2385796455
"22710","WY","Any other race alone or in combination","2021-02-20",33.1380025939901,14545.8621051627
"22711","WY","Any other race alone or in combination","2021-02-27",25.3948127538054,14553.6052279497
"22712","WY","Any other race alone or in combination","2021-03-06",24.5546101864698,14554.4454558162
"22713","WY","Any other race alone or in combination","2021-03-13",16.5631202522629,14562.4368874532
"22714","WY","Any other race alone or in combination","2021-03-20",27.9493333744352,14551.0506666429
"22715","WY","Any other race alone or in combination","2021-03-27",30.2203098798474,14548.7798750817
"22716","WY","Any other race alone or in combination","2021-04-03",28.6553450713881,14550.3448850049
"22717","WY","Any other race alone or in combination","2021-04-10",26.4927481639396,14552.5073293983
"22718","WY","Any other race alone or in combination","2021-04-17",14.6743098593669,14564.3256853518
"22719","WY","Any other race alone or in combination","2021-04-24",20.062866511581,14558.9371460163
"22720","WY","Any other race alone or in combination","2021-05-01",17.8821408460897,14561.1178121968
"22721","WY","Any other race alone or in combination","2021-05-08",18.8066010254794,14560.1934001515
"22722","WY","Any other race alone or in combination","2021-05-15",20.7098578040323,14558.2901451473
"22723","WY","Any other race alone or in combination","2021-05-22",22.1182162866758,14556.8818152008
"22724","WY","Any other race alone or in combination","2021-05-29",18.8846618418877,14560.1153322543
"22725","WY","Any other race alone or in combination","2021-06-05",17.3531723793642,14561.6468251694
"22726","WY","Any other race alone or in combination","2021-06-12",17.2854330246512,14561.7145642983
"22727","WY","Any other race alone or in combination","2021-06-19",19.9349819633734,14559.0650837664
"22728","WY","Any other race alone or in combination","2021-06-26",18.3602860997779,14560.6397046565
"22729","WY","Any other race alone or in combination","2021-07-03",18.4634510137925,14560.5365420494
"22730","WY","Any other race alone or in combination","2021-07-10",19.0286470857924,14559.9713130087
"22731","WY","Any other race alone or in combination","2021-07-17",28.4029376877387,14550.5970623133
"22732","WY","Any other race alone or in combination","2021-07-24",39.6903783213043,14539.3096853608
"22733","WY","Any other race alone or in combination","2021-07-31",57.1107708506628,14521.8894095456
"22734","WY","Any other race alone or in combination","2021-08-07",72.7852706270125,14506.2147913985
"22735","WY","Any other race alone or in combination","2021-08-14",113.328609366877,14465.6724675793
"22736","WY","Any other race alone or in combination","2021-08-21",155.993265520558,14423.006735074
"22737","WY","Any other race alone or in combination","2021-08-28",183.109866967526,14395.8901340712
"22738","WY","Any other race alone or in combination","2021-09-04",230.049655455397,14348.9503467516
"22739","WY","Any other race alone or in combination","2021-09-11",190.33904393208,14388.6609572395
"22740","WY","Any other race alone or in combination","2021-09-18",198.455283222812,14380.5447189673
"22741","WY","Any other race alone or in combination","2021-09-25",188.522357760471,14390.4776440096
"22742","WY","Any other race alone or in combination","2021-10-02",170.427790205827,14408.5722109033
"22743","WY","Any other race alone or in combination","2021-10-09",155.008414633367,14423.9915855788
"22744","WY","Any other race alone or in combination","2021-10-16",172.509015839803,14406.4909852459
