usa_or_hhsregion,week_ending,variant,share,share_hi,share_lo,nchs_or_count_flag,modeltype,time_interval,published_date
USA,11/06/2021 12:00:00 AM,AY.2,0.000037621794036,0.000067765533458,2.038163438555785e-05,NULL,smoothed,weekly,11/09/2021 12:00:00 AM
USA,11/06/2021 12:00:00 AM,B.1.617.2,0.999203205108643,0.999518036842346,0.998701274394989,NULL,smoothed,weekly,11/09/2021 12:00:00 AM
USA,11/06/2021 12:00:00 AM,Other,0.000161364892847,0.000461149727926,4.895812890026718e-05,NULL,smoothed,weekly,11/09/2021 12:00:00 AM
USA,10/30/2021 12:00:00 AM,B.1.1.529,0,,NULL,1,weighted,weekly,01/18/2022 12:00:00 AM
USA,10/30/2021 12:00:00 AM,B.1.617.2,0.992497563362122,0.995119154453278,0.9889806509017944,0,weighted,weekly,01/18/2022 12:00:00 AM
USA,10/30/2021 12:00:00 AM,Other,0.007502407766879,0.011019330471754,0.004880873486399651,0,weighted,weekly,01/18/2022 12:00:00 AM
USA,11/06/2021 12:00:00 AM,B.1.1.529,0,,NULL,1,weighted,weekly,01/18/2022 12:00:00 AM
USA,11/06/2021 12:00:00 AM,B.1.617.2,0.987154006958008,0.991475641727448,0.9814381003379822,0,weighted,weekly,01/18/2022 12:00:00 AM
USA,11/06/2021 12:00:00 AM,Other,0.012845991179347,0.018561914563179,0.008524361066520214,0,weighted,weekly,01/18/2022 12:00:00 AM
USA,11/13/2021 12:00:00 AM,B.1.1.529,0,,NULL,1,weighted,weekly,01/18/2022 12:00:00 AM
USA,11/13/2021 12:00:00 AM,B.1.617.2,0.986303210258484,0.990567922592163,0.9807940125465393,0,weighted,weekly,01/18/2022 12:00:00 AM
USA,11/13/2021 12:00:00 AM,Other,0.013696799986064,0.019205959513783,0.009432101622223854,0,weighted,weekly,01/18/2022 12:00:00 AM
USA,11/20/2021 12:00:00 AM,B.1.1.529,0,,NULL,1,weighted,weekly,01/18/2022 12:00:00 AM
USA,11/20/2021 12:00:00 AM,B.1.617.2,0.984069168567658,0.988867521286011,0.9779320955276489,0,weighted,weekly,01/18/2022 12:00:00 AM
USA,11/20/2021 12:00:00 AM,Other,0.015930850058794,0.022067913785577,0.01113248616456985,0,weighted,weekly,01/18/2022 12:00:00 AM
USA,11/27/2021 12:00:00 AM,B.1.1.529,0.000654881587252,0.001515810145065,0.000215671825571917,1,weighted,weekly,01/18/2022 12:00:00 AM
USA,11/27/2021 12:00:00 AM,B.1.617.2,0.990710496902466,0.993933975696564,0.9863988161087036,0,weighted,weekly,01/18/2022 12:00:00 AM
USA,11/27/2021 12:00:00 AM,Other,0.008634619414806,0.01303337328136,0.00542457913979888,0,weighted,weekly,01/18/2022 12:00:00 AM
USA,12/04/2021 12:00:00 AM,B.1.1.529,0.006176785100251,0.009063635952771,0.004024045076221228,0,weighted,weekly,01/18/2022 12:00:00 AM
USA,12/04/2021 12:00:00 AM,B.1.617.2,0.991938769817352,0.994661629199982,0.9883270263671875,0,weighted,weekly,01/18/2022 12:00:00 AM
USA,12/04/2021 12:00:00 AM,Other,0.001884430414066,0.0031342220027,0.001042177202180028,0,weighted,weekly,01/18/2022 12:00:00 AM
USA,12/11/2021 12:00:00 AM,B.1.1.529,0.073641933500767,0.105339728295803,0.04908790811896324,0,weighted,weekly,01/18/2022 12:00:00 AM
USA,12/11/2021 12:00:00 AM,B.1.617.2,0.923953115940094,0.949269950389862,0.8913141489028931,0,weighted,weekly,01/18/2022 12:00:00 AM
USA,12/11/2021 12:00:00 AM,Other,0.00240494357422,0.003943233285099,0.001356062828563154,0,weighted,weekly,01/18/2022 12:00:00 AM
USA,12/18/2021 12:00:00 AM,B.1.1.529,0.38193553686142,0.436332583427429,0.3296470940113068,0,weighted,weekly,01/18/2022 12:00:00 AM
USA,12/18/2021 12:00:00 AM,B.1.617.2,0.614091873168945,0.66630631685257,0.5598564743995667,0,weighted,weekly,01/18/2022 12:00:00 AM
USA,12/18/2021 12:00:00 AM,Other,0.003972567617893,0.005424530711025,0.002827697433531284,0,weighted,weekly,01/18/2022 12:00:00 AM
USA,12/25/2021 12:00:00 AM,B.1.1.529,0.7385293841362,0.786607623100281,0.6858207583427429,0,weighted,weekly,01/18/2022 12:00:00 AM
USA,12/25/2021 12:00:00 AM,B.1.617.2,0.256058365106583,0.307903587818146,0.2088497132062912,0,weighted,weekly,01/18/2022 12:00:00 AM
USA,12/25/2021 12:00:00 AM,Other,0.005412254948169,0.007804487366229,0.003604086115956306,0,weighted,weekly,01/18/2022 12:00:00 AM
USA,01/01/2022 12:00:00 AM,B.1.1.529,0.891304552555084,0.917229771614075,0.8606377840042114,0,weighted,weekly,01/18/2022 12:00:00 AM
USA,01/01/2022 12:00:00 AM,B.1.617.2,0.1070896089077,0.137116774916649,0.08169028908014297,0,weighted,weekly,01/18/2022 12:00:00 AM
USA,01/01/2022 12:00:00 AM,Other,0.001605825265869,0.002995443064719,0.0007534035248681903,1,weighted,weekly,01/18/2022 12:00:00 AM
USA,03/05/2022 12:00:00 AM,BA.1.1,0.721371054649353,0.758712768554688,0.680769681930542,NULL,smoothed,weekly,03/15/2022 12:00:00 AM
USA,03/05/2022 12:00:00 AM,BA.2,0.136578142642975,0.16544184088707,0.1119708195328712,NULL,smoothed,weekly,03/15/2022 12:00:00 AM
USA,03/05/2022 12:00:00 AM,B.1.617.2,0.000000947735998,0.000001620530838,5.44068598173908e-07,NULL,smoothed,weekly,03/15/2022 12:00:00 AM
USA,03/05/2022 12:00:00 AM,B.1.1.529,0.142049759626388,0.165908232331276,0.1210653632879257,NULL,smoothed,weekly,03/15/2022 12:00:00 AM
USA,03/05/2022 12:00:00 AM,Other,0.000000109162627,0.000000248643062,4.481327309235894e-08,NULL,smoothed,weekly,03/15/2022 12:00:00 AM
USA,03/12/2022 12:00:00 AM,BA.1.1,0.660634338855743,0.711183607578278,0.6062592267990112,NULL,smoothed,weekly,03/15/2022 12:00:00 AM
USA,03/12/2022 12:00:00 AM,BA.2,0.231113627552986,0.282500773668289,0.1864455193281174,NULL,smoothed,weekly,03/15/2022 12:00:00 AM
USA,03/12/2022 12:00:00 AM,B.1.617.2,0.000000222047163,0.000000400140351,1.202344748207906e-07,NULL,smoothed,weekly,03/15/2022 12:00:00 AM
USA,03/12/2022 12:00:00 AM,B.1.1.529,0.108251795172691,0.127854838967323,0.0912851095199585,NULL,smoothed,weekly,03/15/2022 12:00:00 AM
USA,03/12/2022 12:00:00 AM,Other,0.000000029938704,0.000000072156631,1.144117423024227e-08,NULL,smoothed,weekly,03/15/2022 12:00:00 AM
USA,12/18/2021 12:00:00 AM,B.1.1.529,0.224814832210541,0.315037757158279,0.1537623405456543,NULL,smoothed,weekly,12/28/2021 12:00:00 AM
USA,12/18/2021 12:00:00 AM,B.1.617.2,0.770329892635346,0.841528415679932,0.680637001991272,NULL,smoothed,weekly,12/28/2021 12:00:00 AM
USA,12/18/2021 12:00:00 AM,Other,0.00485527375713,0.007488696370274,0.003113985527306795,NULL,smoothed,weekly,12/28/2021 12:00:00 AM
USA,12/25/2021 12:00:00 AM,B.1.1.529,0.586303055286408,0.740379154682159,0.4148157238960266,NULL,smoothed,weekly,12/28/2021 12:00:00 AM
USA,12/25/2021 12:00:00 AM,B.1.617.2,0.411226242780685,0.582022488117218,0.2581838667392731,NULL,smoothed,weekly,12/28/2021 12:00:00 AM
USA,12/25/2021 12:00:00 AM,Other,0.002470693783835,0.004458773881197,0.001334354397840798,NULL,smoothed,weekly,12/28/2021 12:00:00 AM
USA,10/30/2021 12:00:00 AM,AY.1,0.000382165395422,0.002428941195831,5.010893801227212e-06,1,weighted,weekly,11/16/2021 12:00:00 AM
USA,10/30/2021 12:00:00 AM,AY.2,0,,NULL,1,weighted,weekly,11/16/2021 12:00:00 AM
USA,10/30/2021 12:00:00 AM,B.1.617.2,0.999521434307098,0.999977231025696,0.9977072477340698,0,weighted,weekly,11/16/2021 12:00:00 AM
USA,10/30/2021 12:00:00 AM,Other,0.000096391573607,0.000682120153215,6.882274306008185e-07,1,weighted,weekly,11/16/2021 12:00:00 AM
USA,10/30/2021 12:00:00 AM,B.1.1.529,0.000027335150662,0.000133820940391,1.200185351990513e-06,1,weighted,weekly,04/26/2022 12:00:00 AM
USA,10/30/2021 12:00:00 AM,B.1.617.2,0.991102635860443,0.994158983230591,0.9870275855064392,0,weighted,weekly,04/26/2022 12:00:00 AM
USA,10/30/2021 12:00:00 AM,BA.1.1,0.000009405475794,0.000101870151411,2.439239032980822e-09,1,weighted,weekly,04/26/2022 12:00:00 AM
USA,10/30/2021 12:00:00 AM,BA.2,0,,NULL,1,weighted,weekly,04/26/2022 12:00:00 AM
USA,10/30/2021 12:00:00 AM,BA.2.12.1,0,,NULL,1,weighted,weekly,04/26/2022 12:00:00 AM
USA,10/30/2021 12:00:00 AM,Other,0.008860598318279,0.012945643626153,0.00580182671546936,0,weighted,weekly,04/26/2022 12:00:00 AM
USA,11/06/2021 12:00:00 AM,B.1.1.529,0,,NULL,1,weighted,weekly,04/26/2022 12:00:00 AM
USA,11/06/2021 12:00:00 AM,B.1.617.2,0.985544860363007,0.990050256252289,0.9797244668006897,0,weighted,weekly,04/26/2022 12:00:00 AM
USA,11/06/2021 12:00:00 AM,BA.1.1,0,,NULL,1,weighted,weekly,04/26/2022 12:00:00 AM
USA,11/06/2021 12:00:00 AM,BA.2,0,,NULL,1,weighted,weekly,04/26/2022 12:00:00 AM
USA,11/06/2021 12:00:00 AM,BA.2.12.1,0,,NULL,1,weighted,weekly,04/26/2022 12:00:00 AM
USA,11/06/2021 12:00:00 AM,Other,0.014455130323768,0.02027553319931,0.009949753060936928,0,weighted,weekly,04/26/2022 12:00:00 AM
USA,11/13/2021 12:00:00 AM,B.1.1.529,0,,NULL,1,weighted,weekly,04/26/2022 12:00:00 AM
USA,11/13/2021 12:00:00 AM,B.1.617.2,0.98357743024826,0.98850691318512,0.9772794842720032,0,weighted,weekly,04/26/2022 12:00:00 AM
USA,11/13/2021 12:00:00 AM,BA.1.1,0,,NULL,1,weighted,weekly,04/26/2022 12:00:00 AM
USA,11/13/2021 12:00:00 AM,BA.2,0,,NULL,1,weighted,weekly,04/26/2022 12:00:00 AM
USA,11/13/2021 12:00:00 AM,BA.2.12.1,0,,NULL,1,weighted,weekly,04/26/2022 12:00:00 AM
USA,11/13/2021 12:00:00 AM,Other,0.016422590240836,0.022720515727997,0.01149310544133186,0,weighted,weekly,04/26/2022 12:00:00 AM
USA,11/20/2021 12:00:00 AM,B.1.1.529,0.000007866269698,0.000095756535302,6.009521769101411e-10,1,weighted,weekly,04/26/2022 12:00:00 AM
USA,11/20/2021 12:00:00 AM,B.1.617.2,0.980694651603699,0.986112534999847,0.973898708820343,0,weighted,weekly,04/26/2022 12:00:00 AM
USA,11/20/2021 12:00:00 AM,BA.1.1,0.000056619668612,0.000216160420678,5.84251665713964e-06,1,weighted,weekly,04/26/2022 12:00:00 AM
USA,11/20/2021 12:00:00 AM,BA.2,0,,NULL,1,weighted,weekly,04/26/2022 12:00:00 AM
USA,11/20/2021 12:00:00 AM,BA.2.12.1,0,,NULL,1,weighted,weekly,04/26/2022 12:00:00 AM
USA,11/20/2021 12:00:00 AM,Other,0.019240884110332,0.026049776002765,0.01381844747811556,0,weighted,weekly,04/26/2022 12:00:00 AM
USA,11/27/2021 12:00:00 AM,B.1.1.529,0.000549727235921,0.001037906273268,0.0002533819351810962,1,weighted,weekly,04/26/2022 12:00:00 AM
USA,11/27/2021 12:00:00 AM,B.1.617.2,0.988719880580902,0.99256819486618,0.9836044907569885,0,weighted,weekly,04/26/2022 12:00:00 AM
USA,11/27/2021 12:00:00 AM,BA.1.1,0.000131794193294,0.000476106069982,1.595168760104571e-05,1,weighted,weekly,04/26/2022 12:00:00 AM
USA,11/27/2021 12:00:00 AM,BA.2,0,,NULL,1,weighted,weekly,04/26/2022 12:00:00 AM
USA,11/27/2021 12:00:00 AM,BA.2.12.1,0,,NULL,1,weighted,weekly,04/26/2022 12:00:00 AM
USA,11/27/2021 12:00:00 AM,Other,0.010598574765027,0.015781730413437,0.006773259490728378,0,weighted,weekly,04/26/2022 12:00:00 AM
USA,12/04/2021 12:00:00 AM,B.1.1.529,0.006181578617543,0.009366626851261,0.003865911159664392,0,weighted,weekly,04/26/2022 12:00:00 AM
USA,12/04/2021 12:00:00 AM,B.1.617.2,0.989220499992371,0.99275153875351,0.984585702419281,0,weighted,weekly,04/26/2022 12:00:00 AM
USA,12/04/2021 12:00:00 AM,BA.1.1,0.001643753377721,0.003604057477787,0.0005949529586359859,1,weighted,weekly,04/26/2022 12:00:00 AM
USA,12/04/2021 12:00:00 AM,BA.2,0,,NULL,1,weighted,weekly,04/26/2022 12:00:00 AM
USA,12/04/2021 12:00:00 AM,BA.2.12.1,0,,NULL,1,weighted,weekly,04/26/2022 12:00:00 AM
USA,12/04/2021 12:00:00 AM,Other,0.002954145893455,0.00476549891755,0.001702567213214934,0,weighted,weekly,04/26/2022 12:00:00 AM
USA,12/11/2021 12:00:00 AM,B.1.1.529,0.054167464375496,0.083425410091877,0.0328562930226326,0,weighted,weekly,04/26/2022 12:00:00 AM
USA,12/11/2021 12:00:00 AM,B.1.617.2,0.918647050857544,0.944649279117584,0.8855628371238708,0,weighted,weekly,04/26/2022 12:00:00 AM
USA,12/11/2021 12:00:00 AM,BA.1.1,0.023776588961482,0.035729330033064,0.01498553343117237,0,weighted,weekly,04/26/2022 12:00:00 AM
USA,12/11/2021 12:00:00 AM,BA.2,0,,NULL,1,weighted,weekly,04/26/2022 12:00:00 AM
USA,12/11/2021 12:00:00 AM,BA.2.12.1,0,,NULL,1,weighted,weekly,04/26/2022 12:00:00 AM
USA,12/11/2021 12:00:00 AM,Other,0.003408889751881,0.004901694599539,0.002278601285070181,0,weighted,weekly,04/26/2022 12:00:00 AM
USA,12/18/2021 12:00:00 AM,B.1.1.529,0.224059596657753,0.270626306533814,0.1820835620164871,0,weighted,weekly,04/26/2022 12:00:00 AM
USA,12/18/2021 12:00:00 AM,B.1.617.2,0.615670502185822,0.666759192943573,0.5626171827316284,0,weighted,weekly,04/26/2022 12:00:00 AM
USA,12/18/2021 12:00:00 AM,BA.1.1,0.152765020728111,0.191928297281265,0.1188641712069511,0,weighted,weekly,04/26/2022 12:00:00 AM
USA,12/18/2021 12:00:00 AM,BA.2,0.000050151342293,0.000294329482131,9.925993254000787e-07,1,weighted,weekly,04/26/2022 12:00:00 AM
USA,12/18/2021 12:00:00 AM,BA.2.12.1,0.000025075671147,0.000147171129356,4.963428636983735e-07,1,weighted,weekly,04/26/2022 12:00:00 AM
USA,12/18/2021 12:00:00 AM,Other,0.007429677527398,0.009970941580832,0.005397258326411247,0,weighted,weekly,04/26/2022 12:00:00 AM
USA,12/25/2021 12:00:00 AM,B.1.1.529,0.385086447000504,0.431725442409515,0.3399641513824463,0,weighted,weekly,04/26/2022 12:00:00 AM
USA,12/25/2021 12:00:00 AM,B.1.617.2,0.259076327085495,0.301874697208404,0.2194360941648483,0,weighted,weekly,04/26/2022 12:00:00 AM
USA,12/25/2021 12:00:00 AM,BA.1.1,0.344033867120743,0.391314208507538,0.2989403307437897,0,weighted,weekly,04/26/2022 12:00:00 AM
USA,12/25/2021 12:00:00 AM,BA.2,0.000037129018892,0.000150248990394,3.202961806891835e-06,1,weighted,weekly,04/26/2022 12:00:00 AM
USA,12/25/2021 12:00:00 AM,BA.2.12.1,0,,NULL,1,weighted,weekly,04/26/2022 12:00:00 AM
USA,12/25/2021 12:00:00 AM,Other,0.011766252107918,0.016227139160037,0.008269835263490677,0,weighted,weekly,04/26/2022 12:00:00 AM
USA,01/01/2022 12:00:00 AM,B.1.1.529,0.416140407323837,0.45520356297493,0.3778457641601562,0,weighted,weekly,04/26/2022 12:00:00 AM
USA,01/01/2022 12:00:00 AM,B.1.617.2,0.101349376142025,0.118668086826801,0.08578427881002426,0,weighted,weekly,04/26/2022 12:00:00 AM
USA,01/01/2022 12:00:00 AM,BA.1.1,0.465167880058289,0.502410292625427,0.4282124936580658,0,weighted,weekly,04/26/2022 12:00:00 AM
USA,01/01/2022 12:00:00 AM,BA.2,0.000059003999922,0.00017151008069,1.231413170899032e-05,1,weighted,weekly,04/26/2022 12:00:00 AM
USA,01/01/2022 12:00:00 AM,BA.2.12.1,0,,NULL,1,weighted,weekly,04/26/2022 12:00:00 AM
USA,01/01/2022 12:00:00 AM,Other,0.017283316701651,0.024479521438479,0.01175104081630707,0,weighted,weekly,04/26/2022 12:00:00 AM
USA,01/08/2022 12:00:00 AM,B.1.1.529,0.395069867372513,0.418985188007355,0.3715241253376007,0,weighted,weekly,04/26/2022 12:00:00 AM
USA,01/08/2022 12:00:00 AM,B.1.617.2,0.0457320548594,0.054983969777822,0.03763734549283981,0,weighted,weekly,04/26/2022 12:00:00 AM
USA,01/08/2022 12:00:00 AM,BA.1.1,0.54996919631958,0.577038645744324,0.522676944732666,0,weighted,weekly,04/26/2022 12:00:00 AM
USA,01/08/2022 12:00:00 AM,BA.2,0.00051607604837,0.000818241445813,0.0003045328485313803,0,weighted,weekly,04/26/2022 12:00:00 AM
USA,01/08/2022 12:00:00 AM,BA.2.12.1,0,,NULL,1,weighted,weekly,04/26/2022 12:00:00 AM
USA,01/08/2022 12:00:00 AM,Other,0.0087128020823,0.013476981781423,0.005302672274410725,0,weighted,weekly,04/26/2022 12:00:00 AM
USA,01/15/2022 12:00:00 AM,B.1.1.529,0.341629832983017,0.36700052022934,0.3169184029102325,0,weighted,weekly,04/26/2022 12:00:00 AM
USA,01/15/2022 12:00:00 AM,B.1.617.2,0.01896040327847,0.022301407530904,0.01599983498454094,0,weighted,weekly,04/26/2022 12:00:00 AM
USA,01/15/2022 12:00:00 AM,BA.1.1,0.632988214492798,0.656262814998627,0.609240710735321,0,weighted,weekly,04/26/2022 12:00:00 AM
USA,01/15/2022 12:00:00 AM,BA.2,0.001857537194155,0.002570283366367,0.001301577081903815,0,weighted,weekly,04/26/2022 12:00:00 AM
USA,01/15/2022 12:00:00 AM,BA.2.12.1,0,,NULL,1,weighted,weekly,04/26/2022 12:00:00 AM
USA,01/15/2022 12:00:00 AM,Other,0.004564037546515,0.007039765827358,0.002790128812193871,0,weighted,weekly,04/26/2022 12:00:00 AM
USA,01/22/2022 12:00:00 AM,B.1.1.529,0.310933530330658,0.340690702199936,0.2822973430156708,0,weighted,weekly,04/26/2022 12:00:00 AM
USA,01/22/2022 12:00:00 AM,B.1.617.2,0.008304509334266,0.010630315169692,0.006374992895871401,0,weighted,weekly,04/26/2022 12:00:00 AM
USA,01/22/2022 12:00:00 AM,BA.1.1,0.675073742866516,0.703187584877014,0.6459864377975464,0,weighted,weekly,04/26/2022 12:00:00 AM
USA,01/22/2022 12:00:00 AM,BA.2,0.003960350528359,0.004980368539691,0.003103147959336638,0,weighted,weekly,04/26/2022 12:00:00 AM
USA,01/22/2022 12:00:00 AM,BA.2.12.1,0,,NULL,1,weighted,weekly,04/26/2022 12:00:00 AM
USA,01/22/2022 12:00:00 AM,Other,0.001727872877382,0.003730154363438,0.0006421484868042171,1,weighted,weekly,04/26/2022 12:00:00 AM
USA,01/29/2022 12:00:00 AM,B.1.1.529,0.269850611686706,0.302101671695709,0.2393119335174561,0,weighted,weekly,04/26/2022 12:00:00 AM
USA,01/29/2022 12:00:00 AM,B.1.617.2,0.005183063913137,0.006416109390557,0.004134019836783409,0,weighted,weekly,04/26/2022 12:00:00 AM
USA,01/29/2022 12:00:00 AM,BA.1.1,0.713451504707336,0.74305260181427,0.682421863079071,0,weighted,weekly,04/26/2022 12:00:00 AM
USA,01/29/2022 12:00:00 AM,BA.2,0.008173692971468,0.01004452444613,0.006572382524609566,0,weighted,weekly,04/26/2022 12:00:00 AM
USA,01/29/2022 12:00:00 AM,BA.2.12.1,0,,NULL,1,weighted,weekly,04/26/2022 12:00:00 AM
USA,01/29/2022 12:00:00 AM,Other,0.00334112951532,0.008154575712979,0.0009947763755917549,1,weighted,weekly,04/26/2022 12:00:00 AM
USA,02/05/2022 12:00:00 AM,B.1.1.529,0.243493989109993,0.274742484092712,0.2141456305980682,0,weighted,weekly,04/26/2022 12:00:00 AM
USA,02/05/2022 12:00:00 AM,B.1.617.2,0.002253886545077,0.003063404699787,0.001613504951819777,0,weighted,weekly,04/26/2022 12:00:00 AM
USA,02/05/2022 12:00:00 AM,BA.1.1,0.743334531784058,0.772376239299774,0.7125980257987976,0,weighted,weekly,04/26/2022 12:00:00 AM
USA,02/05/2022 12:00:00 AM,BA.2,0.00926002021879,0.011070117354393,0.007677562534809113,0,weighted,weekly,04/26/2022 12:00:00 AM
USA,02/05/2022 12:00:00 AM,BA.2.12.1,0,,NULL,1,weighted,weekly,04/26/2022 12:00:00 AM
USA,02/05/2022 12:00:00 AM,Other,0.001657550223172,0.003716156119481,0.0005771916476078331,1,weighted,weekly,04/26/2022 12:00:00 AM
USA,02/12/2022 12:00:00 AM,B.1.1.529,0.210529074072838,0.229961320757866,0.1920315772294998,0,weighted,weekly,04/26/2022 12:00:00 AM
USA,02/12/2022 12:00:00 AM,B.1.617.2,0.001506362343207,0.002390632638708,0.0008875813218764961,0,weighted,weekly,04/26/2022 12:00:00 AM
USA,02/12/2022 12:00:00 AM,BA.1.1,0.765805304050446,0.784326732158661,0.7464917898178101,0,weighted,weekly,04/26/2022 12:00:00 AM
USA,02/12/2022 12:00:00 AM,BA.2,0.020890263840556,0.024462345987558,0.01771360449492931,0,weighted,weekly,04/26/2022 12:00:00 AM
USA,02/12/2022 12:00:00 AM,BA.2.12.1,0,,NULL,1,weighted,weekly,04/26/2022 12:00:00 AM
USA,02/12/2022 12:00:00 AM,Other,0.001268988242373,0.002968850545585,0.0004096516640856862,1,weighted,weekly,04/26/2022 12:00:00 AM
USA,02/19/2022 12:00:00 AM,B.1.1.529,0.187368676066399,0.205443114042282,0.1702430993318558,0,weighted,weekly,04/26/2022 12:00:00 AM
USA,02/19/2022 12:00:00 AM,B.1.617.2,0.001092242076993,0.001788946217857,0.0006169825210236013,0,weighted,weekly,04/26/2022 12:00:00 AM
USA,02/19/2022 12:00:00 AM,BA.1.1,0.771559774875641,0.790597021579742,0.751650333404541,0,weighted,weekly,04/26/2022 12:00:00 AM
USA,02/19/2022 12:00:00 AM,BA.2,0.038348361849785,0.043836511671543,0.03336986899375916,0,weighted,weekly,04/26/2022 12:00:00 AM
USA,02/19/2022 12:00:00 AM,BA.2.12.1,0.000075438685599,0.000274655845715,8.934036486607511e-06,1,weighted,weekly,04/26/2022 12:00:00 AM
USA,02/19/2022 12:00:00 AM,Other,0.001555504626594,0.003177641192451,0.0006335056386888027,1,weighted,weekly,04/26/2022 12:00:00 AM
USA,02/26/2022 12:00:00 AM,B.1.1.529,0.164817944169044,0.179892212152481,0.1505273133516312,0,weighted,weekly,04/26/2022 12:00:00 AM
USA,02/26/2022 12:00:00 AM,B.1.617.2,0.001693550962955,0.002678531222045,0.001002366421744227,0,weighted,weekly,04/26/2022 12:00:00 AM
USA,02/26/2022 12:00:00 AM,BA.1.1,0.759616672992706,0.775173366069794,0.7435274720191956,0,weighted,weekly,04/26/2022 12:00:00 AM
USA,02/26/2022 12:00:00 AM,BA.2,0.071234196424484,0.081668876111507,0.06175421550869942,0,weighted,weekly,04/26/2022 12:00:00 AM
USA,02/26/2022 12:00:00 AM,BA.2.12.1,0.000344325788319,0.000832398771308,0.0001047295518219471,1,weighted,weekly,04/26/2022 12:00:00 AM
USA,02/26/2022 12:00:00 AM,Other,0.002293332945555,0.003792800242081,0.001278051524423063,0,weighted,weekly,04/26/2022 12:00:00 AM
USA,03/05/2022 12:00:00 AM,B.1.1.529,0.134280607104302,0.150945350527763,0.1188237220048904,0,weighted,weekly,04/26/2022 12:00:00 AM
USA,03/05/2022 12:00:00 AM,B.1.617.2,0.001128412201069,0.002423483878374,0.000423231249442324,1,weighted,weekly,04/26/2022 12:00:00 AM
USA,03/05/2022 12:00:00 AM,BA.1.1,0.724025428295136,0.742296397686005,0.7051770687103271,0,weighted,weekly,04/26/2022 12:00:00 AM
USA,03/05/2022 12:00:00 AM,BA.2,0.137640714645386,0.154252409934998,0.1221966743469238,0,weighted,weekly,04/26/2022 12:00:00 AM
USA,03/05/2022 12:00:00 AM,BA.2.12.1,0.001167559647001,0.003573621623218,0.0002159246942028403,1,weighted,weekly,04/26/2022 12:00:00 AM
USA,03/05/2022 12:00:00 AM,Other,0.001757256919518,0.003707316704094,0.0006787694874219596,1,weighted,weekly,04/26/2022 12:00:00 AM
USA,03/12/2022 12:00:00 AM,B.1.1.529,0.108865097165108,0.13259145617485,0.08808419853448868,0,weighted,weekly,04/26/2022 12:00:00 AM
USA,03/12/2022 12:00:00 AM,B.1.617.2,0.000811678532045,0.001633534790017,0.0003387481556273997,1,weighted,weekly,04/26/2022 12:00:00 AM
USA,03/12/2022 12:00:00 AM,BA.1.1,0.621760785579681,0.645760655403137,0.5973067879676819,0,weighted,weekly,04/26/2022 12:00:00 AM
USA,03/12/2022 12:00:00 AM,BA.2,0.262028217315674,0.28832334280014,0.2369434982538223,0,weighted,weekly,04/26/2022 12:00:00 AM
USA,03/12/2022 12:00:00 AM,BA.2.12.1,0.005305240862072,0.011695890687406,0.001896572997793555,1,weighted,weekly,04/26/2022 12:00:00 AM
USA,03/12/2022 12:00:00 AM,Other,0.001229008194059,0.002670630346984,0.000451865023933351,1,weighted,weekly,04/26/2022 12:00:00 AM
USA,03/19/2022 12:00:00 AM,B.1.1.529,0.073340460658073,0.083378702402115,0.06416396796703339,0,weighted,weekly,04/26/2022 12:00:00 AM
USA,03/19/2022 12:00:00 AM,B.1.617.2,0.001314435503446,0.004346136469394,0.0002009670133702457,1,weighted,weekly,04/26/2022 12:00:00 AM
USA,03/19/2022 12:00:00 AM,BA.1.1,0.49672919511795,0.527246057987213,0.4662304818630219,0,weighted,weekly,04/26/2022 12:00:00 AM
USA,03/19/2022 12:00:00 AM,BA.2,0.410678505897522,0.441617667675018,0.3802575170993805,0,weighted,weekly,04/26/2022 12:00:00 AM
USA,03/19/2022 12:00:00 AM,BA.2.12.1,0.016238857060671,0.030186360701919,0.007609194610267878,1,weighted,weekly,04/26/2022 12:00:00 AM
USA,03/19/2022 12:00:00 AM,Other,0.001698554959148,0.003064278978854,0.0008372958982363343,1,weighted,weekly,04/26/2022 12:00:00 AM
USA,03/26/2022 12:00:00 AM,B.1.1.529,0.041310623288155,0.051041021943092,0.0329725556075573,0,weighted,weekly,04/26/2022 12:00:00 AM
USA,03/26/2022 12:00:00 AM,B.1.617.2,0.000541504938155,0.001205193111673,0.0001911627623485401,1,weighted,weekly,04/26/2022 12:00:00 AM
USA,03/26/2022 12:00:00 AM,BA.1.1,0.324487209320068,0.355271697044373,0.2947937250137329,0,weighted,weekly,04/26/2022 12:00:00 AM
USA,03/26/2022 12:00:00 AM,BA.2,0.597738564014435,0.632491767406464,0.5622381567955017,0,weighted,weekly,04/26/2022 12:00:00 AM
USA,03/26/2022 12:00:00 AM,BA.2.12.1,0.03532250225544,0.057208050042391,0.02008725330233574,0,weighted,weekly,04/26/2022 12:00:00 AM
USA,03/26/2022 12:00:00 AM,Other,0.000599631865043,0.001211950788274,0.0002485804143361747,1,weighted,weekly,04/26/2022 12:00:00 AM
USA,02/05/2022 12:00:00 AM,BA.1.1,0.71176666021347,0.751148760318756,0.6689931154251099,NULL,smoothed,weekly,02/15/2022 12:00:00 AM
USA,02/05/2022 12:00:00 AM,BA.2,0.01645278558135,0.021520303562284,0.01253297179937363,NULL,smoothed,weekly,02/15/2022 12:00:00 AM
USA,02/05/2022 12:00:00 AM,B.1.617.2,0.000162801006809,0.000236690000747,0.0001112640020437539,NULL,smoothed,weekly,02/15/2022 12:00:00 AM
