TUCASEID,TULINENO,TEAGE,TERRP,TESEX,TXAGE,TXRRP,TXSEX
20210111201538,4,22,25,1,0,0,0
20210111201541,1,32,18,2,0,0,0
20210111201541,2,32,20,1,0,0,0
20210111201541,3,1,22,2,0,0,0
20210111201542,1,71,18,2,0,0,0
20210111201542,2,68,20,1,0,0,0
20210111201542,3,37,22,2,0,0,0
20210111201549,1,37,18,2,0,0,0
20210111201549,2,45,20,1,0,0,0
20210111201549,3,7,22,1,0,0,0
20210111201549,4,5,22,1,0,0,0
20210111201573,1,34,18,1,0,0,0
20210111201573,2,33,20,2,0,0,0
20210111201573,3,9,22,1,0,0,0
20210111201573,4,5,22,2,0,0,0
20210111201602,1,38,18,1,0,0,0
20210111201602,2,17,22,1,0,0,0
20210111201602,3,14,22,2,0,0,0
20210111201602,4,2,22,1,0,0,0
20210111201628,1,69,18,1,0,0,0
20210111201628,2,69,20,2,0,0,0
20210111201628,3,13,23,2,0,0,0
20210111201630,1,58,19,1,0,0,0
20210111201633,1,34,18,2,0,0,0
20210111201633,2,41,20,1,0,0,0
20210111201633,3,9,22,1,0,0,0
20210111201633,4,7,22,2,0,0,0
20210111201633,5,7,22,2,0,0,0
20210111201645,1,35,18,2,0,0,0
20210111201645,2,38,20,1,0,0,0
20210111201645,3,4,22,1,0,0,0
20210111201645,4,2,22,2,0,0,0
20210111201662,1,61,19,1,0,0,0
20210111201665,1,55,18,1,0,0,0
20210111201665,2,58,20,2,0,0,0
20210111201665,3,19,22,2,0,0,0
20210111201665,4,22,22,2,0,0,0
20210111201672,1,70,19,2,0,0,0
20210111201672,2,36,22,2,0,0,0
20210111201703,1,75,18,2,0,0,0
20210111201703,2,75,20,1,0,0,0
20210111201710,1,59,19,1,0,0,0
20210111201713,1,39,18,2,0,0,0
20210111201713,2,35,20,1,0,0,0
20210111201713,3,1,22,1,0,0,0
20210111201735,1,54,18,2,0,0,0
20210111201735,2,33,22,2,0,0,0
20210111201735,3,4,23,1,0,0,0
20210111201735,4,14,23,1,0,0,0
20210111201735,5,14,23,1,0,0,0
20210111201735,6,8,23,1,0,0,0
20210111201735,7,0,23,1,0,0,0
20210111201767,1,30,18,1,0,0,0
20210111201767,2,30,20,2,0,0,0
20210111201774,1,70,19,2,0,0,0
20210111201795,1,28,18,2,0,0,0
20210111201795,2,6,22,1,0,0,0
20210111201795,3,2,22,2,0,0,0
20210111201795,4,32,30,1,0,0,0
20210111201799,1,85,19,2,60,0,0
20210111201803,1,32,18,2,0,0,0
20210111201803,2,35,21,1,0,0,0
20210111201817,1,80,19,1,0,0,0
20210111201821,1,41,18,1,0,0,0
20210111201821,2,40,20,2,0,0,0
20210111201821,4,15,22,2,0,0,0
20210111201821,5,13,22,1,0,0,0
20210111201822,1,62,18,1,0,0,0
20210111201822,2,66,20,2,0,0,0
20210111201896,1,55,18,2,0,0,0
20210111201896,2,69,20,1,0,0,0
20210111201904,1,40,18,1,0,0,0
20210111201904,2,38,20,2,0,0,0
20210111201904,3,4,22,2,0,0,0
20210111201908,1,46,19,1,0,0,0
20210111201915,1,74,18,2,0,0,0
20210111201915,2,72,20,1,0,0,0
20210111201916,1,55,19,2,0,0,0
20210111201921,1,85,19,2,60,0,0
20210111202009,1,26,19,2,0,0,0
20210111202045,1,30,18,2,0,0,0
20210111202045,2,10,22,1,0,0,0
20210111202045,3,35,20,1,0,0,0
20210111202077,1,66,18,2,0,0,0
20210111202077,2,32,22,2,0,0,0
20210111202079,1,32,19,2,0,0,0
20210111202082,1,41,18,1,0,0,0
20210111202082,2,34,21,2,0,0,0
20210111202082,3,8,22,2,0,0,0
20210111202082,4,7,22,2,0,0,0
20210111202082,5,2,22,2,0,0,0
20210111202083,1,80,19,2,0,0,0
20210111202094,1,62,18,1,0,0,0
20210111202094,2,64,21,2,0,0,0
20210111202105,1,57,18,1,0,0,0
20210111202105,2,56,20,2,0,0,0
20210111202105,3,10,23,1,0,0,0
20210111202105,4,9,23,1,0,0,0
20210111202109,1,48,18,2,0,0,0
20210111202109,2,64,29,2,0,0,0
20210111202131,1,59,18,1,0,0,0
20210111202131,2,53,20,2,0,0,0
20210111202187,1,44,18,1,0,0,0
20210111202187,2,48,20,2,0,0,0
20210111202187,3,17,22,1,0,0,0
20210111202187,4,15,22,1,0,0,0
20210111202187,6,72,24,2,0,0,0
20210111202202,1,42,18,2,0,0,0
20210111202202,2,43,20,1,0,0,0
20210111202202,3,24,22,1,0,0,0
20210111202202,4,20,22,1,0,0,0
20210111202202,5,18,22,2,0,0,0
20210111202202,6,15,22,2,0,0,0
20210111202202,7,14,22,1,0,0,0
20210111202222,1,80,18,1,0,0,0
20210111202222,2,79,20,2,0,0,0
20210111202227,1,63,19,1,0,0,0
20210111202232,1,36,18,1,0,0,0
20210111202232,2,15,22,2,0,0,0
20210111202232,3,12,22,1,0,0,0
20210111202257,1,55,19,1,0,0,0
20210111202262,1,80,18,2,0,0,0
20210111202262,2,52,22,1,0,0,0
20210111202262,3,79,20,1,0,0,0
20210111202274,1,70,18,2,0,0,0
20210111202274,2,76,20,1,0,0,0
20210111202276,1,42,18,2,0,0,0
20210111202276,2,43,20,1,0,0,0
20210111202276,3,21,22,1,0,0,0
20210111202276,4,14,22,2,0,0,0
20210111202291,1,34,18,1,0,0,0
20210111202291,2,35,20,2,0,0,0
20210111202291,3,15,22,1,0,0,0
20210111202291,4,13,22,1,0,0,0
20210111202291,5,9,22,1,0,0,0
20210111202291,6,0,22,2,0,0,0
20210111202301,1,28,18,2,0,0,0
20210111202301,2,28,21,1,0,0,0
20210111202304,1,71,19,2,0,0,0
20210112200001,1,70,19,2,0,0,0
20210112200001,2,70,21,1,0,0,0
20210112200013,1,24,18,1,0,0,0
20210112200013,2,25,26,2,0,0,0
20210112200031,1,64,19,1,0,0,0
20210112200035,1,43,18,2,0,0,0
20210112200035,2,44,20,1,0,0,0
20210112200049,1,80,19,2,0,0,0
20210112200054,1,37,18,2,0,0,0
20210112200054,2,44,28,2,0,0,0
20210112200054,3,13,22,1,0,0,0
20210112200058,1,64,19,1,0,0,0
20210112200059,1,54,18,1,0,0,0
20210112200059,2,49,25,1,0,0,0
20210112200072,1,42,18,1,0,0,0
20210112200072,2,41,20,2,0,0,0
20210112200072,3,4,22,2,0,0,0
20210112200072,4,5,22,1,0,0,0
20210112200074,1,59,18,1,0,0,0
20210112200074,2,58,20,2,0,0,0
20210112200077,1,85,19,2,60,0,0
20210112200078,1,53,18,1,0,0,0
20210112200078,2,45,20,2,0,0,0
20210112200078,3,11,22,2,0,0,0
20210112200078,4,9,22,2,0,0,0
20210112200078,5,7,22,1,0,0,0
20210112200088,1,67,19,2,0,0,0
20210112200101,1,76,18,1,0,0,0
20210112200101,2,69,20,2,0,0,0
20210112200103,1,80,19,2,0,0,0
20210112200110,1,41,18,1,0,0,0
20210112200110,2,37,20,2,0,0,0
20210112200110,3,13,22,2,0,0,0
20210112200110,4,10,22,2,0,0,0
20210112200110,5,9,22,1,0,0,0
20210112200110,6,7,22,1,0,0,0
20210112200110,7,5,22,2,0,0,0
20210112200110,8,3,22,1,0,0,0
20210112200114,1,22,18,2,0,0,0
20210112200114,2,56,24,1,0,0,0
20210112200114,3,58,24,2,0,0,0
20210112200114,4,20,25,1,0,0,0
20210112200115,1,22,18,2,0,0,0
20210112200115,2,58,24,1,0,0,0
20210112200116,1,20,18,2,0,0,0
20210112200116,2,30,21,1,0,0,0
20210112200116,3,7,22,1,0,0,0
20210112200116,4,5,22,1,0,0,0
20210112200117,1,17,18,2,0,0,0
20210112200117,2,46,24,2,0,0,0
20210112200120,1,21,18,2,0,0,0
20210112200120,2,20,20,1,0,0,0
20210112200120,3,1,22,2,0,0,0
20210112200135,1,22,18,1,0,0,0
20210112200135,2,45,24,2,0,0,0
20210112200135,3,17,25,2,0,0,0
20210112200136,1,18,18,1,0,0,0
20210112200136,2,44,24,2,0,0,0
20210112200136,3,42,24,1,0,0,0
20210112200136,4,15,25,2,0,0,0
20210112200140,1,20,18,2,0,0,0
20210112200140,2,50,24,2,0,0,0
20210112200140,3,21,25,1,0,0,0
20210112200140,4,13,25,1,0,0,0
20210112200140,5,11,25,1,0,0,0
20210112200141,1,21,18,2,0,0,0
20210112200141,2,43,24,2,0,0,0
20210112200141,3,49,24,1,0,0,0
20210112200141,4,22,25,2,0,0,0
20210112200141,5,16,25,1,0,0,0
20210112200142,1,17,18,1,0,0,0
20210112200142,2,21,25,1,0,0,0
20210112200142,3,49,24,2,0,0,0
20210112200142,4,36,26,1,0,0,0
20210112200142,5,25,25,1,0,0,0
20210112200143,1,15,18,2,0,0,0
20210112200143,2,34,24,2,0,0,0
20210112200143,3,12,25,1,0,0,0
20210112200143,4,9,25,1,0,0,0
20210112200143,5,7,25,2,0,0,0
20210112200145,1,21,18,1,0,0,0
20210112200145,2,61,24,1,0,0,0
20210112200145,3,50,24,2,0,0,0
20210112200145,5,18,25,2,0,0,0
20210112200145,6,16,25,2,0,0,0
20210112200145,8,12,25,1,0,0,0
20210112200145,9,2,26,1,0,0,0
20210112200146,1,16,18,1,0,0,0
20210112200146,2,48,24,2,0,0,0
20210112200146,3,58,24,1,0,0,0
20210112200146,4,18,25,2,0,0,0
20210112200150,1,15,18,2,0,0,0
20210112200150,2,52,24,1,0,0,0
20210112200150,3,51,24,2,0,0,0
20210112200150,4,17,25,2,0,0,0
20210112200150,5,15,26,2,0,0,0
20210112200150,6,14,26,1,0,0,0
20210112200153,1,15,18,2,0,0,0
20210112200153,2,48,24,1,0,0,0
20210112200153,3,44,24,2,0,0,0
20210112200153,4,4,25,1,0,0,0
20210112200155,1,17,18,2,0,0,0
20210112200155,2,50,24,2,0,0,0
20210112200155,3,51,24,1,0,0,0
20210112200155,4,15,25,1,0,0,0
20210112200168,1,30,18,1,0,0,0
20210112200168,2,78,30,1,0,0,0
20210112200168,3,72,30,2,0,0,0
20210112200168,4,34,21,2,0,0,0
20210112200168,5,2,22,1,0,0,0
20210112200182,1,22,18,2,0,0,0
20210112200182,2,69,26,1,0,0,0
20210112200182,3,61,26,2,0,0,0
20210112200184,1,20,18,1,0,0,0
20210112200184,2,51,24,1,0,0,0
20210112200184,3,49,24,2,0,0,0
20210112200184,4,15,25,1,0,0,0
20210112200185,1,17,18,1,0,0,0
20210112200185,2,39,24,1,0,0,0
20210112200185,3,39,24,2,0,0,0
20210112200185,4,15,25,1,0,0,0
20210112200185,5,14,25,2,0,0,0
20210112200189,1,19,18,2,0,0,0
20210112200189,2,48,24,2,0,0,0
20210112200189,3,47,24,1,0,0,0
20210112200189,4,48,26,1,0,0,0
20210112200193,1,16,18,2,0,0,0
20210112200193,2,35,24,2,0,0,0
20210112200193,3,38,24,1,0,0,0
20210112200193,4,14,25,1,0,0,0
20210112200193,5,10,25,1,0,0,0
20210112200194,1,24,18,2,0,0,0
20210112200194,2,72,26,1,0,0,0
20210112200194,3,71,26,2,0,0,0
20210112200194,4,41,26,2,0,0,0
20210112200194,5,24,26,2,0,0,0
20210112200194,6,45,26,2,0,0,0
20210112200194,7,25,20,1,0,0,0
20210112200194,11,12,26,2,0,0,0
20210112200194,12,9,26,1,0,0,0
20210112200194,13,1,22,2,0,0,0
20210112200199,1,19,18,1,0,0,0
20210112200199,2,1,22,2,0,0,0
20210112200199,3,21,21,2,0,0,0
20210112200200,1,18,19,1,0,0,0
20210112200203,1,17,18,1,0,0,0
20210112200203,2,42,24,1,0,0,0
20210112200203,3,43,24,2,0,0,0
20210112200203,4,12,25,1,0,0,0
20210112200204,1,15,18,2,0,0,0
20210112200204,2,51,24,1,0,0,0
20210112200204,3,49,24,2,0,0,0
20210112200204,4,12,25,1,0,0,0
20210112200206,1,22,19,1,0,0,0
20210112200206,2,22,28,1,0,0,0
20210112200206,3,18,28,2,0,0,0
20210112200208,1,23,18,2,0,0,0
20210112200208,2,55,30,2,0,0,0
20210112200208,3,21,21,1,0,0,0
20210112200224,1,16,18,2,0,0,0
20210112200224,2,36,24,2,0,0,0
20210112200224,3,61,26,2,0,0,0
20210112200224,5,13,25,1,0,0,0
20210112200232,1,17,18,1,0,0,0
20210112200232,2,50,24,2,0,0,0
20210112200232,3,56,24,1,0,0,0
20210112200234,1,16,18,1,0,0,0
20210112200234,2,34,24,2,0,0,0
20210112200234,3,39,24,1,0,0,0
20210112200234,4,2,25,2,0,0,0
20210112200235,1,16,18,1,0,0,0
20210112200235,2,48,24,1,0,0,0
20210112200235,3,46,24,2,0,0,0
20210112200235,4,21,25,1,0,0,0
20210112200235,5,19,25,1,0,0,0
20210112200243,1,15,18,2,0,0,0
20210112200243,2,52,24,1,0,0,0
20210112200243,3,47,24,2,0,0,0
20210112200243,4,13,25,2,0,0,0
20210112200243,5,10,25,2,0,0,0
20210112200246,1,15,18,2,0,0,0
20210112200246,2,38,24,1,0,0,0
20210112200246,3,35,24,2,0,0,0
20210112200246,4,14,25,1,0,0,0
20210112200246,5,9,25,1,0,0,0
20210112200250,1,15,18,1,0,0,0
20210112200250,2,60,24,1,0,0,0
20210112200250,3,42,24,2,0,0,0
20210112200250,4,18,25,2,0,0,0
20210112200250,5,11,25,2,0,0,0
20210112200255,1,18,18,1,0,0,0
20210112200255,3,41,24,1,0,0,0
20210112200255,4,63,29,1,0,0,0
20210112200255,5,60,29,2,0,0,0
20210112200255,7,14,25,1,0,0,0
20210112200265,1,15,18,1,0,0,0
20210112200265,2,53,24,2,0,0,0
20210112200272,1,18,18,1,0,0,0
20210112200272,2,59,24,1,0,0,0
20210112200272,3,48,24,2,0,0,0
20210112200272,4,20,25,1,0,0,0
20210112200272,5,17,25,2,0,0,0
20210112200278,1,22,18,1,0,0,0
20210112200278,2,43,24,2,0,0,0
20210112200278,3,43,24,1,0,0,0
20210112200278,4,24,25,2,0,0,0
20210112200278,5,14,25,2,0,0,0
20210112200278,6,4,26,2,0,0,0
20210112200279,1,18,18,1,0,0,0
20210112200279,2,52,24,1,0,0,0
20210112200279,3,51,24,2,0,0,0
20210112200279,4,44,26,2,0,0,0
20210112200280,1,22,19,2,0,0,0
20210112200282,1,22,18,2,0,0,0
20210112200282,2,59,24,2,0,0,0
20210112200282,3,61,24,1,0,0,0
20210112200289,1,24,18,1,0,0,0
20210112200289,2,25,20,2,0,0,0
20210112200291,1,17,18,1,0,0,0
20210112200291,2,53,24,2,0,0,0
20210112200291,3,52,24,1,0,0,0
20210112200291,4,21,25,2,0,0,0
20210112200291,6,12,25,2,0,0,0
20210112200297,1,20,18,2,0,0,0
20210112200297,2,45,24,2,0,0,0
20210112200297,3,18,25,2,0,0,0
20210112200297,4,15,25,2,0,0,0
20210112200304,1,19,18,2,0,0,0
20210112200304,2,24,28,2,0,0,0
20210112200304,3,25,28,2,0,0,0
20210112200304,4,22,28,2,0,0,0
20210112200307,1,24,18,2,0,0,0
20210112200307,2,25,28,2,0,0,0
20210112200307,3,25,28,2,0,0,0
20210112200310,1,23,19,2,0,0,0
20210112200310,2,26,20,1,0,0,0
20210112200313,1,16,18,2,0,0,0
20210112200313,2,53,24,2,0,0,0
20210112200313,3,16,40,2,0,0,0
20210112200316,1,16,18,2,0,0,0
20210112200316,2,63,24,2,0,0,0
20210112200317,1,25,18,1,0,0,0
20210112200317,2,49,24,2,0,0,0
20210112200317,3,47,24,1,0,0,0
20210112200317,4,15,25,2,0,0,0
20210112200327,1,17,18,1,0,0,0
20210112200327,2,41,24,2,0,0,0
20210112200327,3,45,24,1,0,0,0
20210112200327,4,13,25,2,0,0,0
20210112200329,1,16,18,2,0,0,0
20210112200329,2,57,24,1,0,0,0
20210112200329,3,57,24,2,0,0,0
20210112200329,4,29,25,2,0,0,0
20210112200333,1,16,18,2,0,0,0
20210112200333,2,85,26,2,60,0,0
20210112200333,3,72,26,2,0,0,0
20210112200333,4,15,25,2,0,0,0
20210112200333,5,17,25,2,0,0,0
20210112200333,6,41,24,2,0,0,0
20210112200333,7,10,25,1,0,0,0
20210112200336,1,16,18,1,0,0,0
20210112200336,2,71,26,1,0,0,0
20210112200336,3,69,26,2,0,0,0
20210112200336,4,49,24,1,0,0,0
20210112200336,5,19,25,1,0,0,0
20210112200336,6,22,25,2,0,0,0
20210112200336,7,21,30,2,0,0,0
20210112200341,1,21,18,2,0,0,0
20210112200341,2,21,29,1,22,0,0
20210112200341,3,21,29,1,22,0,0
20210112200342,1,21,18,1,0,0,0
20210112200342,2,50,24,1,0,0,0
20210112200342,3,48,24,2,0,0,0
20210112200343,1,23,19,2,0,0,0
20210112200344,1,17,18,2,0,0,0
20210112200344,2,62,24,1,0,0,0
20210112200344,3,61,24,2,0,0,0
20210112200503,1,85,18,2,60,0,0
20210112200503,2,85,20,1,60,0,0
20210112200506,1,27,18,2,0,0,0
20210112200506,2,80,26,2,0,0,0
20210112200507,1,58,18,1,0,0,0
20210112200507,2,47,20,2,0,0,0
20210112200507,3,10,22,2,0,0,0
20210112200510,1,80,19,2,0,0,0
20210112200515,1,30,18,2,0,0,0
20210112200515,2,32,20,1,0,0,0
20210112200516,1,64,19,1,0,0,0
20210112200519,1,71,18,2,0,0,0
20210112200519,2,66,20,1,0,0,0
20210112200525,1,51,18,2,0,0,0
20210112200525,2,57,20,1,0,0,0
20210112200525,3,14,22,1,0,0,0
20210112200533,1,43,19,2,0,0,0
20210112200534,1,35,18,1,0,0,0
20210112200534,2,35,20,2,0,0,0
20210112200534,3,10,22,2,0,0,0
20210112200534,4,6,22,2,0,0,0
20210112200535,1,61,19,2,0,0,0
20210112200537,1,36,18,2,0,0,0
20210112200537,2,38,20,1,0,0,0
20210112200537,3,16,22,2,0,0,0
20210112200537,4,8,22,2,0,0,0
20210112200537,5,3,22,2,0,0,0
20210112200538,1,45,18,1,0,0,0
20210112200538,2,44,20,2,0,0,0
20210112200538,3,7,22,2,0,0,0
20210112200538,4,5,22,2,0,0,0
20210112200539,1,68,18,2,0,0,0
20210112200539,2,67,20,1,0,0,0
20210112200543,1,58,18,2,0,0,0
20210112200543,2,32,22,1,0,0,0
20210112200543,3,28,30,2,0,0,0
20210112200543,4,4,30,2,0,0,0
20210112200545,1,35,18,2,0,0,0
20210112200545,2,36,20,1,0,0,0
20210112200545,3,8,22,1,0,0,0
20210112200545,4,6,22,2,0,0,0
20210112200548,1,28,18,2,0,0,0
20210112200548,2,71,20,1,0,0,0
20210112200551,1,38,19,1,0,0,0
20210112200552,1,62,18,2,0,0,0
20210112200552,2,45,20,1,0,0,0
20210112200552,3,34,22,2,0,0,0
20210112200552,4,7,23,2,0,0,0
20210112200553,1,71,19,1,0,0,0
20210112200554,1,28,18,1,0,0,0
20210112200554,2,60,24,1,0,0,0
20210112200555,1,57,19,2,0,0,0
20210112200557,1,33,19,2,0,0,0
20210112200557,2,52,28,2,0,0,0
20210112200559,1,62,19,1,0,0,0
20210112200560,1,64,19,2,0,0,0
20210112200566,1,74,18,1,0,0,0
20210112200566,2,73,20,2,0,0,0
20210112200575,1,71,18,1,0,0,0
20210112200575,2,72,20,2,0,0,0
20210112200576,1,54,18,2,0,0,0
20210112200576,2,60,20,2,0,0,0
20210112200576,3,16,22,2,0,0,0
20210112200576,4,9,22,2,0,0,0
20210112200577,1,73,18,1,0,0,0
20210112200577,2,72,20,2,0,0,0
20210112200578,1,44,18,2,0,0,0
20210112200578,2,45,20,1,0,0,0
20210112200578,3,13,22,2,0,0,0
20210112200578,4,11,22,2,0,0,0
20210112200580,1,58,19,2,0,0,0
20210112200580,2,37,29,1,0,0,0
20210112200583,1,64,19,1,0,0,0
20210112200585,1,64,19,1,0,0,0
20210112200585,2,63,21,2,0,0,0
20210112200588,1,27,18,1,0,0,0
20210112200588,2,28,25,2,0,0,0
20210112200588,3,25,20,2,0,0,0
20210112200588,4,5,22,2,0,0,0
20210112200589,1,63,19,2,0,0,0
20210112200591,1,71,19,2,0,0,0
20210112200593,1,57,18,2,0,0,0
20210112200593,2,57,20,1,0,0,0
20210112200615,1,31,18,1,0,0,0
20210112200615,2,27,20,2,0,0,0
20210112200616,1,40,19,2,0,0,0
20210112200621,1,66,18,2,0,0,0
20210112200621,2,69,20,1,0,0,0
20210112200622,1,39,19,1,0,0,0
20210112200623,1,53,19,1,0,0,0
20210112200626,1,57,19,2,0,0,0
20210112200630,1,79,18,2,0,0,0
20210112200630,2,80,20,1,0,0,0
20210112200632,1,53,18,2,0,0,0
20210112200632,2,59,20,1,0,0,0
20210112200632,3,23,22,1,0,0,0
20210112200634,1,41,18,1,0,0,0
20210112200634,2,31,20,2,0,0,0
20210112200634,3,7,22,1,0,0,0
20210112200634,4,1,22,2,0,0,0
20210112200636,1,26,18,2,0,0,0
20210112200636,2,25,21,1,0,0,0
20210112200641,1,57,18,2,0,0,0
20210112200641,2,42,22,2,0,0,0
20210112200642,1,44,18,1,0,0,0
20210112200642,2,42,20,2,0,0,0
20210112200642,3,14,22,1,0,0,0
20210112200642,4,8,22,1,0,0,0
20210112200643,1,60,18,1,0,0,0
20210112200643,2,59,20,2,0,0,0
20210112200646,1,61,19,2,0,0,0
20210112200651,1,69,18,2,0,0,0
20210112200651,2,73,20,1,0,0,0
20210112200659,1,49,18,2,0,0,0
20210112200659,2,77,20,1,0,0,0
20210112200659,3,10,22,2,0,0,0
20210112200662,1,49,19,1,0,0,0
20210112200663,1,50,18,2,0,0,0
20210112200663,2,53,20,1,0,0,0
20210112200663,3,22,22,1,0,0,0
20210112200663,4,13,22,2,0,0,0
20210112200663,5,11,22,2,0,0,0
20210112200663,6,85,24,2,60,0,0
20210112200664,1,52,18,1,0,0,0
20210112200664,2,80,24,2,0,0,0
20210112200671,1,29,18,2,0,0,0
20210112200671,2,32,20,1,0,0,0
20210112200671,3,1,22,2,0,0,0
20210112200676,1,72,19,2,0,0,0
20210112200678,1,47,19,2,0,0,0
20210112200678,3,51,21,1,0,0,0
20210112200682,1,48,18,2,0,0,0
20210112200682,2,44,20,1,0,0,0
20210112200682,3,21,22,2,0,0,0
20210112200682,4,17,22,2,0,0,0
20210112200682,5,15,22,2,0,0,0
20210112200682,6,2,23,1,0,0,0
20210112200685,1,80,19,2,0,0,0
20210112200686,1,43,18,2,0,0,0
20210112200686,2,11,22,1,0,0,0
20210112200686,3,9,22,1,0,0,0
20210112200687,1,74,18,1,0,0,0
20210112200687,2,55,20,2,0,0,0
20210112200688,1,65,18,2,0,0,0
20210112200688,2,63,20,1,0,0,0
20210112200690,1,34,18,1,0,0,0
20210112200690,2,34,20,2,0,0,0
20210112200690,3,7,22,2,0,0,0
20210112200690,4,4,22,2,0,0,0
20210112200700,1,65,19,2,0,0,0
20210112200701,1,31,18,1,0,0,0
20210112200701,2,24,20,2,0,0,0
20210112200701,3,7,22,1,0,0,0
20210112200701,4,6,22,2,0,0,0
20210112200701,5,14,40,2,0,0,0
20210112200704,1,34,18,1,0,0,0
20210112200704,2,33,20,2,0,0,0
20210112200704,3,13,22,1,0,0,0
20210112200704,4,11,22,1,0,0,0
20210112200712,1,85,19,1,60,0,0
20210112200717,1,46,19,1,0,0,0
20210112200720,1,29,18,1,0,0,0
20210112200720,2,28,20,2,0,0,0
20210112200720,3,0,22,1,0,0,0
20210112200723,1,48,19,1,0,0,0
20210112200724,1,63,18,1,0,0,0
20210112200724,2,72,20,2,0,0,0
20210112200726,1,41,18,2,0,0,0
20210112200726,2,44,20,1,0,0,0
20210112200726,3,5,22,1,0,0,0
20210112200730,1,65,18,1,0,0,0
20210112200730,2,64,20,2,0,0,0
20210112200736,1,31,19,1,0,0,0
20210112200737,1,37,18,1,0,0,0
20210112200742,1,66,18,2,0,0,0
20210112200742,2,77,20,1,0,0,0
20210112200743,1,27,19,1,0,0,0
20210112200743,2,24,30,2,0,0,0
20210112200743,3,21,28,1,0,0,0
20210112200743,5,2,30,2,0,0,0
20210112200743,6,3,40,2,0,0,0
20210112200750,1,69,18,1,0,0,0
20210112200750,2,66,20,2,0,0,0
20210112200753,1,35,18,1,0,0,0
20210112200753,2,34,20,2,0,0,0
20210112200753,3,2,22,1,0,0,0
20210112200755,1,62,19,1,0,0,0
20210112200761,1,73,18,1,0,0,0
20210112200761,2,69,20,2,0,0,0
20210112200762,1,50,18,1,0,0,0
20210112200762,2,77,20,2,0,0,0
20210112200767,1,52,18,1,0,0,0
20210112200767,2,53,20,2,0,0,0
20210112200767,3,21,22,1,0,0,0
20210112200769,1,77,19,2,0,0,0
20210112200773,1,80,18,1,0,0,0
20210112200773,2,80,20,2,0,0,0
20210112200776,1,70,18,2,0,0,0
20210112200776,2,77,28,2,0,0,0
20210112200779,1,40,18,1,0,0,0
20210112200779,2,39,20,2,0,0,0
20210112200779,3,9,22,2,0,0,0
20210112200779,4,6,22,1,0,0,0
20210112200779,5,65,26,1,0,0,0
20210112200779,6,63,26,2,0,0,0
20210112200780,1,25,18,1,0,0,0
20210112200780,2,30,25,2,0,0,0
20210112200780,3,5,26,2,0,0,0
20210112200787,1,58,18,1,0,0,0
20210112200787,2,58,20,2,0,0,0
20210112200788,1,59,18,1,0,0,0
20210112200788,2,52,20,2,0,0,0
20210112200793,1,42,18,2,0,0,0
20210112200793,2,43,20,1,0,0,0
20210112200793,3,2,22,2,0,0,0
20210112200808,1,38,18,1,0,0,0
20210112200808,2,34,20,2,0,0,0
20210112200808,3,5,22,2,0,0,0
20210112200808,4,4,22,2,0,0,0
20210112200809,1,43,18,2,0,0,0
20210112200809,2,44,20,1,0,0,0
20210112200809,3,10,22,2,0,0,0
20210112200809,5,8,22,2,0,0,0
20210112200811,1,70,18,1,0,0,0
20210112200811,2,58,20,2,0,0,0
20210112200812,1,77,19,1,0,0,0
20210112200816,1,73,18,1,0,0,0
20210112200816,2,48,20,2,0,0,0
20210112200816,3,24,22,1,0,0,0
20210112200817,1,51,19,1,0,0,0
20210112200817,7,30,29,2,0,0,0
20210112200820,1,61,18,1,0,0,0
20210112200820,2,59,20,2,0,0,0
20210112200820,3,21,22,1,0,0,0
20210112200821,1,39,18,1,0,0,0
20210112200821,2,38,20,2,0,0,0
20210112200821,3,6,22,1,0,0,0
20210112200821,4,3,22,2,0,0,0
20210112200821,5,3,22,2,0,0,0
20210112200822,1,33,18,2,0,0,0
20210112200822,2,2,22,1,0,0,0
20210112200825,1,40,19,1,0,0,0
20210112200833,1,32,18,1,0,0,0
20210112200833,2,29,25,1,0,0,0
20210112200833,3,27,21,2,0,0,0
20210112200834,1,80,18,2,0,0,0
20210112200834,2,85,20,1,60,0,0
20210112200835,1,39,18,1,0,0,0
20210112200835,2,38,20,2,0,0,0
20210112200835,3,9,22,1,0,0,0
20210112200835,4,8,22,1,0,0,0
20210112200835,5,5,22,2,0,0,0
20210112200836,1,34,18,2,0,0,0
20210112200836,2,45,20,1,0,0,0
20210112200836,3,14,22,1,0,0,0
20210112200836,4,12,22,1,0,0,0
20210112200836,5,4,22,2,0,0,0
20210112200839,1,80,18,1,0,0,0
20210112200839,2,36,22,1,0,0,0
20210112200839,3,37,26,2,0,0,0
20210112200839,4,70,20,2,0,0,0
20210112200839,5,11,23,1,0,0,0
20210112200839,6,8,23,2,0,0,0
20210112200839,7,7,23,2,0,0,0
20210112200840,1,42,18,2,0,0,0
20210112200840,2,37,20,1,0,0,0
20210112200842,1,65,19,2,0,0,0
20210112200843,1,55,18,2,0,0,0
20210112200843,2,54,20,1,0,0,0
20210112200849,1,59,19,2,0,0,0
20210112200854,1,36,18,2,0,0,0
20210112200854,2,36,20,1,0,0,0
20210112200854,3,0,22,1,0,0,23
20210112200854,4,0,22,1,0,0,23
20210112200855,1,27,18,1,0,0,0
20210112200855,2,29,20,2,0,0,0
20210112200860,1,37,18,2,0,0,0
20210112200860,2,47,20,1,0,0,0
20210112200860,3,6,22,2,0,0,0
20210112200861,1,85,18,2,60,0,0
20210112200861,2,85,20,1,60,0,0
